generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
15780000,Hydrurga_leptonyx,Mirounga_angustirostris,19.9786,0.313815,0.000253213,0.00969778,0
15780000,Valenictus_chulavistensis,Pontolis_magnus,17.2676,0.57992,0.0353009,0.563032,0
15790000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.319533,-0.0272654,0.118747,0
15790000,Valenictus_chulavistensis,Pontolis_barroni,19.9724,0.870871,-0.00777496,0.841527,0
15800000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.306742,-0.0109636,0.186177,0
15800000,Arctocephalus_australis,cf_Thalassoleon,11.3556,0.299933,-0.0112247,0.156937,0
15800000,Valenictus_chulavistensis,Pontolis_magnus,19.0083,0.690353,0.0396085,0.689883,0
15810000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.26355,-0.0228168,0.156303,0
15810000,Arctocephalus_australis,Zalophus_californianus,20.7276,0.316384,-0.010768,0.0595852,0
15810000,Valenictus_chulavistensis,Pontolis_magnus,18.9704,1.30294,-0.0788401,1.15261,0
15820000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.424496,-0.0474622,0.150609,0
15820000,Valenictus_chulavistensis,Pontolis_magnus,18.9815,0.516395,0.0265758,0.701642,0
15830000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.376133,-0.0391873,0.13183,0
15830000,Valenictus_chulavistensis,Pontolis_magnus,17.0195,0.77337,0.0115455,0.909386,0
15840000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.433584,-0.0426392,0.127854,0
15840000,Valenictus_chulavistensis,Pontolis_barroni,20.3239,0.687132,-0.0137632,0.951421,0
15850000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.505599,-0.0533339,0.141567,0
15850000,Valenictus_chulavistensis,Pontolis_magnus,18.497,1.08603,-0.0313919,0.709572,0
15860000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.578772,-0.056149,0.183875,0
15860000,Arctocephalus_australis,Callorhinus_ursinus,19.7366,0.310762,-0.000693547,0.0830625,0
15860000,Valenictus_chulavistensis,Pontolis_magnus,19.2398,1.25997,-0.0229941,0.805624,0
15870000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.484507,-0.0502752,0.165995,0
15870000,Valenictus_chulavistensis,Odobenidae_gen_et_spec_indet_LACM_135920,9.20101,0.692867,-0.0320625,0.374231,0
15880000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.279007,-0.0202143,0.129415,0
15880000,Valenictus_chulavistensis,Pontolis_magnus,17.7223,0.760615,0.0208782,0.76113,0
15890000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.537716,-0.054442,0.145129,0
15890000,Valenictus_chulavistensis,Pontolis_magnus,17.4173,1.22928,-0.0645303,0.683073,0
15900000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.408137,-0.0369692,0.185674,0
15900000,Valenictus_chulavistensis,Pontolis_magnus,19.1883,1.44217,-0.0813989,0.797645,0
15910000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.561565,-0.0571115,0.175372,0
15910000,Valenictus_chulavistensis,Pelagiarctos_sp_SDNHM_131041,13.6006,0.493276,0.000135159,0.541387,0
15920000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.377222,-0.036213,0.151878,0
15920000,Valenictus_chulavistensis,Pontolis_magnus,18.3329,0.673371,-0.046248,0.622571,0
15930000,Hydrurga_leptonyx,Potamotherium_vallentoni,0,0.352522,-0.0307302,0.166203,0
